date_hour,publisher_token,country_tier,placement_id,campaign_name,as_type,ad_id,ad_set_id,bid_requests,bids,total_bid_amount,impressions,views,clicks
2025-05-06 16:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,3,3,5.278098,3,3,0
2025-05-06 17:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,2895,2895,2895.0,2891,2881,26
2025-05-06 17:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,1155,1155,1868.489213,863,808,10
2025-05-06 17:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,5,5,9.908322,4,3,0
2025-05-06 17:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,6,6,9.935784,6,6,0
2025-05-06 18:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3192,3192,3192.0,3184,3173,35
2025-05-06 18:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,957,957,1614.149964,736,696,10
2025-05-06 18:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,1,1,1.469267,1,1,0
2025-05-06 18:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,3,3,5.951102,3,3,0
2025-05-06 19:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3741,3741,3741.0,3730,3713,60
2025-05-06 19:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,660,660,1085.893555,500,464,7
2025-05-06 19:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,2,2,4.804938,2,2,0
2025-05-06 19:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,3,3,7.356885,3,3,0
2025-05-06 20:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3920,3920,3920.0,3906,3893,54
2025-05-06 20:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,781,781,1285.173134,601,561,4
2025-05-06 20:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,4,4,7.323054,4,4,0
2025-05-06 20:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,8,8,13.705031,7,7,0
2025-05-06 21:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,4279,4279,4279.0,4274,4259,55
2025-05-06 21:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,600,600,1005.885132,485,465,2
2025-05-06 21:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,6,6,11.317758,6,6,0
2025-05-06 21:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,2,2,2.679694,2,2,0
2025-05-06 22:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3315,3315,3315.0,3312,3306,45
2025-05-06 22:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,396,396,666.673469,300,291,3
2025-05-06 22:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,4,4,6.657996,4,4,0
2025-05-06 22:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,2,2,3.458354,2,2,0
2025-05-07 06:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3457,3457,3457.0,3452,3443,54
2025-05-07 06:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,417,417,674.836675,329,306,4
2025-05-07 06:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,1,1,2.56702,1,1,0
2025-05-07 06:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,12,12,24.77724,10,10,0
2025-05-07 07:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3636,3636,3636.0,3631,3628,50
2025-05-07 07:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,220,220,355.836829,170,162,1
2025-05-07 07:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,2,2,4.770956,2,2,0
2025-05-07 07:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,3,3,6.31928,2,2,0
